popn	len	wt
93	390	560
93	369	480
93	407	640
93	373	520
93	385	480
93	364	480
93	375	500
93	363	420
93	387	540
93	394	580
93	397	620
93	364	440
93	385	520
93	383	560
93	366	440
93	371	480
93	363	460
93	377	500
93	433	630
93	385	540
93	378	500
93	413	600
93	376	500
93	398	480
93	391	500
93	350	460
93	406	540
93	402	540
93	392	620
93	452	820
93	355	460
93	374	460
93	385	600
93	352	400
93	380	500
93	373	480
93	388	540
93	368	470
93	363	470
93	384	520
93	399	560
93	392	520
93	407	600
93	370	490
93	394	520
93	355	440
93	373	500
93	390	520
93	378	510
93	381	460
93	392	580
93	390	520
93	364	450
93	371	480
93	387	520
93	353	460
93	382	540
93	388	520
93	378	490
93	366	430
93	371	420
93	377	460
93	419	520
93	354	420
93	391	460
93	372	520
93	398	565
93	382	500
93	382	500
93	382	440
93	427	680
93	385	460
93	390	540
93	373	520
93	349	380
93	369	460
93	368	480
93	329	300
93	360	420
93	345	380
93	363	440
93	284	200
93	403	640
93	385	500
93	374	480
93	368	460
93	409	600
93	324	320
93	283	220
93	308	260
93	313	280
93	366	420
93	320	320
93	382	500
93	345	360
93	366	400
93	385	520
93	288	220
93	350	420
93	387	520
93	364	440
93	369	480
93	399	520
93	394	540
93	382	460
93	398	520
93	421	600
93	387	500
93	394	580
93	363	460
93	400	540
93	366	440
93	387	520
93	385	520
93	376	500
93	403	580
93	409	600
93	370	440
93	369	480
93	377	520
93	413	580
93	378	460
93	394	540
93	395	500
93	405	600
93	386	540
93	388	520
93	390	500
93	382	500
93	375	480
93	413	580
93	388	540
93	426	580
93	385	500
93	390	500
93	334	320
93	355	400
93	357	420
93	332	320
93	302	240
93	368	420
93	336	340
93	367	480
93	354	400
93	366	440
93	320	300
93	344	400
93	364	420
93	347	380
93	358	400
93	344	400
93	367	420
93	326	300
93	339	340
93	363	460
93	358	420
93	354	400
93	354	400
93	363	420
93	353	420
93	333	360
93	336	320
93	327	320
93	334	320
93	311	280
93	341	360
93	346	340
93	371	400
93	348	400
93	350	400
93	329	300
93	326	280
93	315	280
93	360	420
93	308	260
93	322	300
93	363	440
93	323	300
93	350	420
93	341	360
93	369	440
93	308	240
93	356	380
93	337	340
93	345	360
93	345	320
93	363	380
93	318	280
93	342	340
93	350	360
93	365	440
93	344	360
93	350	360
93	292	240
93	350	360
93	358	360
93	344	340
93	351	380
93	352	340
93	360	400
93	388	480
93	366	380
93	334	320
93	320	280
93	440	740
93	282	200
93	278	200
93	292	200
93	389	500
93	329	280
93	356	360
93	366	400
93	320	300
93	376	460
93	350	380
93	337	360
93	334	320
93	345	360
93	386	500
93	378	460
93	376	440
93	390	520
93	395	520
93	378	500
93	345	380
93	320	300
93	376	480
93	378	440
93	348	400
93	350	440
93	318	300
93	324	280
93	371	440
93	374	460
93	342	340
93	355	380
93	300	240
93	336	340
93	348	360
93	329	300
93	341	320
93	341	340
93	373	440
93	378	440
93	304	260
93	341	340
93	294	200
93	365	440
93	352	340
93	341	380
93	347	360
93	347	320
93	353	380
93	339	300
93	346	360
93	366	440
93	373	460
93	376	500
93	375	460
93	345	360
93	365	420
93	376	460
93	350	400
93	371	460
93	355	400
93	357	420
93	376	480
93	375	500
93	353	360
93	366	460
93	339	360
93	382	520
93	377	500
93	350	400
93	297	220
93	306	260
93	323	280
93	355	440
93	345	320
93	339	340
93	364	400
93	359	440
93	347	360
93	269	180
93	345	360
93	363	380
93	333	300
93	389	540
93	366	460
93	348	380
93	355	400
93	358	380
93	350	400
93	353	400
93	358	460
93	309	280
93	356	400
93	354	400
93	348	400
93	351	400
93	345	340
93	284	220
93	354	400
93	348	400
93	390	500
93	375	460
93	339	360
93	340	320
93	399	560
93	403	540
93	318	300
93	348	380
93	384	440
93	374	500
93	350	360
93	339	380
93	392	520
93	363	460
93	339	340
93	384	500
93	393	500
93	353	420
93	363	400
93	302	260
93	410	620
93	347	360
93	332	360
93	327	300
93	382	500
93	355	400
93	337	300
93	369	500
93	335	340
93	357	400
93	318	260
93	353	400
93	301	200
93	372	460
93	369	460
93	368	500
93	374	440
93	342	340
93	350	360
93	318	260
93	342	380
93	399	540
93	350	380
93	337	360
93	300	260
93	367	440
93	337	320
93	382	500
93	350	360
93	373	480
93	374	480
93	348	360
93	302	240
93	334	320
93	334	300
93	365	480
93	344	360
93	367	440
93	357	420
93	342	360
93	308	260
93	314	280
93	352	380
93	367	480
93	371	440
93	329	340
93	342	360
93	352	380
93	356	400
93	355	380
93	353	360
93	332	340
93	369	460
93	334	340
93	403	560
93	329	320
93	337	340
93	368	460
93	363	420
93	392	560
93	310	260
93	345	360
93	354	400
93	344	340
93	336	300
93	323	300
93	329	320
93	382	520
93	363	420
93	331	300
93	373	420
93	389	540
93	376	500
93	315	280
93	347	400
93	346	380
93	364	400
93	395	500
93	350	380
93	386	520
93	304	260
93	405	560
93	377	480
93	387	520
93	377	440
93	407	600
93	397	580
93	357	420
93	384	480
93	390	520
93	386	540
93	376	480
93	392	520
93	387	540
93	408	620
93	407	540
93	375	500
93	371	480
93	389	540
93	380	480
93	355	460
93	387	520
93	382	540
93	399	500
93	395	520
93	382	520
93	376	500
93	366	460
93	371	500
93	366	500
93	374	480
93	406	600
93	389	540
93	376	500
93	380	480
93	376	480
93	369	500
93	392	560
93	374	460
93	367	520
93	411	600
93	401	600
93	371	440
93	421	640
93	352	440
93	445	740
93	389	560
93	387	500
93	345	380
93	363	400
94	231	120
94	240	135
94	252	150
94	254	150
94	260	150
94	264	150
94	265	175
94	270	200
94	270	210
94	274	225
94	276	200
94	278	200
94	282	175
94	286	225
94	286	250
94	301	275
94	309	275
94	310	300
94	310	300
94	310	350
94	313	375
94	315	300
94	315	325
94	315	350
94	317	325
94	322	200
94	322	200
94	325	325
94	325	350
94	325	400
94	326	400
94	326	400
94	327	350
94	328	350
94	328	350
94	328	350
94	331	400
94	331	400
94	333	375
94	338	450
94	340	400
94	342	375
94	344	475
94	345	400
94	345	425
94	345	475
94	348	450
94	348	500
94	350	425
94	354	450
94	355	350
94	356	300
94	358	500
94	358	550
94	359	575
94	360	475
94	361	500
94	361	550
94	361	575
94	361	600
94	362	500
94	364	475
94	364	500
94	364	500
94	366	475
94	366	550
94	367	525
94	370	525
94	370	575
94	371	500
94	371	575
94	372	725
94	373	575
94	374	550
94	374	600
94	374	600
94	374	700
94	375	575
94	376	550
94	376	575
94	377	600
94	378	525
94	378	575
94	378	600
94	378	675
94	379	600
94	379	625
94	379	650
94	380	650
94	380	675
94	380	725
94	381	650
94	382	675
94	383	675
94	383	725
94	384	650
94	385	575
94	385	575
94	385	700
94	385	700
94	386	600
94	386	625
94	388	550
94	388	575
94	388	600
94	388	650
94	388	725
94	388	725
94	389	700
94	389	750
94	390	575
94	390	600
94	390	700
94	390	700
94	391	675
94	391	675
94	391	700
94	392	600
94	392	650
94	392	675
94	392	675
94	392	700
94	392	725
94	393	675
94	393	700
94	393	725
94	393	750
94	394	725
94	395	500
94	395	650
94	395	675
94	395	675
94	395	700
94	395	700
94	395	700
94	395	700
94	395	725
94	395	775
94	395	875
94	396	575
94	396	625
94	396	675
94	396	800
94	397	475
94	397	650
94	397	675
94	397	775
94	398	700
94	399	750
94	400	525
94	400	575
94	400	650
94	400	725
94	400	725
94	400	750
94	400	750
94	400	750
94	400	750
94	400	800
94	400	800
94	401	725
94	402	625
94	402	650
94	403	725
94	403	750
94	403	800
94	403	825
94	404	700
94	404	700
94	404	700
94	404	725
94	404	800
94	404	825
94	404	850
94	405	700
94	405	725
94	405	775
94	405	775
94	406	725
94	406	775
94	407	825
94	407	900
94	408	700
94	408	800
94	408	825
94	409	700
94	409	775
94	409	775
94	410	675
94	410	725
94	410	750
94	410	750
94	410	750
94	410	975
94	411	550
94	411	775
94	411	825
94	412	575
94	412	700
94	412	725
94	412	875
94	412	900
94	413	700
94	413	800
94	413	875
94	414	675
94	414	725
94	414	750
94	414	775
94	415	650
94	415	700
94	415	725
94	415	750
94	415	850
94	415	875
94	415	925
94	416	575
94	416	775
94	417	725
94	417	800
94	417	825
94	417	850
94	417	850
94	418	700
94	418	775
94	418	775
94	418	800
94	418	825
94	418	825
94	418	825
94	418	825
94	418	850
94	419	650
94	419	800
94	419	825
94	420	500
94	420	650
94	420	750
94	420	775
94	420	800
94	420	825
94	420	825
94	420	825
94	420	825
94	420	850
94	420	850
94	420	875
94	420	875
94	420	900
94	420	900
94	420	925
94	420	975
94	421	650
94	421	750
94	421	750
94	421	775
94	421	800
94	421	850
94	421	975
94	422	650
94	422	675
94	422	750
94	422	750
94	422	775
94	422	800
94	422	825
94	422	850
94	422	975
94	422	1000
94	423	750
94	423	775
94	423	825
94	423	825
94	423	850
94	424	750
94	424	800
94	424	850
94	424	925
94	425	700
94	425	725
94	425	750
94	425	750
94	425	750
94	425	775
94	425	850
94	425	850
94	425	875
94	425	875
94	425	900
94	425	925
94	425	925
94	425	975
94	425	1050
94	425	1500
94	426	800
94	426	800
94	426	850
94	426	850
94	426	1025
94	427	775
94	427	800
94	427	825
94	427	850
94	427	900
94	427	900
94	428	775
94	428	850
94	428	850
94	428	925
94	428	975
94	429	825
94	429	900
94	429	900
94	429	950
94	429	1050
94	430	675
94	430	825
94	430	850
94	430	850
94	430	875
94	430	875
94	430	900
94	430	900
94	430	900
94	430	925
94	430	950
94	430	975
94	430	1000
94	431	650
94	431	800
94	431	800
94	431	850
94	431	875
94	431	875
94	431	900
94	431	900
94	431	900
94	431	1050
94	432	800
94	432	875
94	432	875
94	432	900
94	432	975
94	432	975
94	432	975
94	433	825
94	433	925
94	433	950
94	433	950
94	433	975
94	433	975
94	434	750
94	434	800
94	434	800
94	434	850
94	434	875
94	434	875
94	434	875
94	434	900
94	434	900
94	434	925
94	434	925
94	434	975
94	434	1000
94	434	1050
94	435	775
94	435	825
94	435	850
94	435	925
94	435	1000
94	435	1000
94	435	1000
94	435	1050
94	436	850
94	436	875
94	436	875
94	436	875
94	436	950
94	436	1050
94	437	750
94	437	825
94	437	900
94	437	950
94	437	950
94	437	975
94	437	975
94	437	1000
94	438	850
94	438	900
94	438	925
94	438	975
94	438	1000
94	439	825
94	440	700
94	440	850
94	440	875
94	440	875
94	440	900
94	440	925
94	440	925
94	440	925
94	440	950
94	440	975
94	440	975
94	440	975
94	440	1000
94	440	1000
94	440	1000
94	440	1125
94	441	825
94	441	850
94	441	900
94	441	925
94	441	925
94	441	1050
94	441	1075
94	442	850
94	442	925
94	442	975
94	442	975
94	442	975
94	442	1150
94	443	900
94	443	925
94	443	925
94	443	925
94	444	825
94	444	925
94	444	925
94	444	975
94	444	1050
94	471	1100
94	472	875
94	472	900
94	472	925
94	472	950
94	472	975
94	472	975
94	472	1050
94	472	1075
94	472	1075
94	472	1100
94	472	1225
94	473	725
94	473	725
94	473	875
94	473	925
94	473	975
94	473	975
94	473	1025
94	473	1025
94	473	1050
94	474	875
94	474	900
94	474	950
94	474	1050
94	475	950
94	475	1000
94	475	1000
94	475	1000
94	475	1025
94	475	1075
94	475	1100
94	476	950
94	476	1050
94	476	1075
94	477	875
94	477	900
94	477	925
94	477	1000
94	477	1025
94	477	1050
94	477	1100
94	477	1100
94	477	1125
94	478	850
94	478	1000
94	478	1025
94	478	1075
94	478	1075
94	478	1100
94	479	975
94	479	1025
94	479	1050
94	479	1050
94	479	1050
94	479	1100
94	480	1000
94	480	1000
94	480	1025
94	480	1075
94	481	925
94	481	975
94	481	1000
94	481	1125
94	482	800
94	482	875
94	482	900
94	482	950
94	482	975
94	482	1050
94	482	1050
94	482	1075
94	482	1075
94	482	1075
94	482	1075
94	482	1100
94	482	1100
94	482	1150
94	482	1150
94	482	1200
94	482	1200
94	483	1100
94	483	1150
94	484	950
94	484	950
94	484	1000
94	484	1050
94	484	1125
94	486	950
94	486	1075
94	487	925
94	487	1050
94	487	1125
94	488	950
94	488	975
94	488	1000
94	488	1000
94	488	1050
94	488	1050
94	488	1050
94	488	1050
94	488	1100
94	488	1125
94	488	1150
94	488	1200
94	488	1200
94	489	1000
94	490	1000
94	490	1025
94	490	1050
94	490	1100
94	490	1150
94	490	1175
94	490	1200
94	491	950
94	491	1200
94	492	900
94	492	975
94	492	1125
94	492	1175
94	492	1525
94	493	1100
94	493	950
94	493	950
94	493	1050
94	493	1150
94	493	1150
94	493	1175
94	493	1225
94	494	1050
94	494	1075
94	494	1100
94	495	900
94	496	900
94	496	1025
94	496	1025
94	496	1175
94	496	1250
94	497	950
94	497	1175
94	498	1000
94	498	1100
94	498	1150
94	498	1200
94	498	1300
94	499	1200
94	500	1175
94	500	1200
94	500	1325
94	501	1125
94	501	1150
94	501	1150
94	501	1225
94	502	1125
94	502	1150
94	501	1225
94	502	1125
94	502	1150
94	502	1150
94	504	1150
94	504	1200
94	504	1375
94	505	1025
94	505	1200
94	506	850
94	506	925
94	506	1100
94	506	1200
94	506	1400
94	507	1125
94	507	1150
94	507	1200
94	507	1475
94	508	1175
94	508	1200
94	509	1100
94	509	1125
94	509	1150
94	509	1150
94	509	1175
94	509	1200
94	509	1250
94	509	1325
94	509	1375
94	510	1075
94	510	1325
94	511	1125
94	511	1250
94	512	1175
94	512	1225
94	513	1125
94	513	1150
94	513	1250
94	514	1175
94	516	550
94	517	1200
94	517	1500
94	519	1350
94	520	1200
94	522	1525
94	523	1325
94	524	1125
94	527	1300
94	528	1350
94	530	1250
94	531	1575
94	536	1375
94	549	1575
94	578	1575
94	583	1875
95	188	60
95	185	60
95	197	60
95	196	60
95	192	60
95	200	60
95	202	70
95	210	90
95	206	70
95	229	130
95	222	90
95	235	130
95	244	160
95	243	140
95	246	140
95	252	150
95	250	160
95	251	140
95	280	200
95	287	240
95	292	240
95	291	250
95	319	360
95	316	320
95	317	330
95	312	300
95	324	320
95	329	340
95	325	350
95	333	390
95	334	410
95	347	420
95	350	430
95	351	440
95	353	400
95	351	470
95	356	490
95	393	650
95	418	860
95	420	770
95	423	820
95	440	930
95	443	980
95	447	1020
95	444	1030
95	459	1080
95	453	940
95	466	1020
95	463	1098
95	479	1230
95	473	1130
95	448	1030
95	488	1300
95	491	1300
95	493	1390
95	497	1480
95	510	1570
95	511	1400
95	520	1670
95	524	1490
95	527	1720
95	541	1660
95	563	2060
95	611	2780
95	616	2320
95	677	3570
95	315	490
95	306	480
95	311	470
95	313	490
95	317	480
95	320	570
95	339	620
95	354	660
95	359	700
95	318	520
96	652	2948
96	689	3357
96	655	3175
96	695	3266
96	664	2722
96	675	2948
96	705	3583
96	738	4082
96	548	1588
96	614	2858
96	686	3357
96	564	2087
96	586	1950
96	623	2449
96	660	3221
96	672	2631
96	724	4037
96	536	1860
96	718	3447
96	613	2676
96	670	3175
96	647	3175
96	698	3221
96	697	2948
96	660	2903
96	647	2858
96	649	2812
96	645	2313
96	665	3084
96	632	2495
96	688	3629
96	661	3447
96	591	2223
97	615	1893
97	538	1300
97	554	1420
97	665	2285
97	634	2070
97	590	1465
97	622	1876
97	566	1620
97	560	1375
97	563	1520
97	667	2435
97	596	1967
97	591	1543
97	540	1290
97	607	1703
97	580	1372
97	538	1175
97	636	2000
97	599	1875
97	580	1255
97	725	3800
97	532	1600
97	701	3000
97	670	3400
97	512	1200
97	697	4200
97	496	1100
97	578	2000
97	605	2000
97	513	1400
97	582	2300
97	655	3400
97	466	950
97	477	1100
97	562	1800
97	546	1900
97	493	1150
97	493	1250
97	546	2000
97	578	2350
97	551	1950
97	583	2550
97	493	1700
97	504	1300
97	519	1550
97	466	1200
97	682	3150
97	472	1200
97	562	1900
97	562	2200
97	591	2350
97	434	850
97	546	1900
97	621	2750
97	613	2700
97	447	820
97	464	1060
97	429	820
97	563	1740
97	506	1350
97	498	1200
97	400	560
97	447	1120
97	541	1900
97	488	1150
97	422	700
97	437	830
97	472	960
97	445	920
97	424	620
97	472	1020
97	491	1180
97	438	700
97	357	340
97	449	600
97	571	1800
97	454	930
97	621	2260
97	478	1040
97	625	2590
97	502	1225
97	523	1610
97	593	1743
97	633	2380
97	686	2920
97	680	3580
97	576	2075
97	744	4813
97	472	935
97	511	1545
97	578	2217
97	520	1757
97	654	3420
97	671	3287
97	599	2075
97	589	2110
97	638	2967
97	597	2133
97	471	993
97	761	3840
97	718	4200
97	650	3405
97	516	1430
97	737	3875
97	514	1168
97	692	3650
97	666	3265
97	649	2150
97	695	2845
97	594	1840
97	444	933
97	564	2100
97	555	1880
97	549	1720
97	519	1450
97	543	1730
97	591	2300
97	528	1700
97	568	2300
97	529	1640
97	578	2700
97	549	1660
97	607	2800
98	438	725
98	477	1100
98	426	751
98	472	752
98	405	528
98	433	770
98	550	1160
98	529	1260
98	527	1378
98	446	890
98	452	902
98	576	1452
98	403	682
98	380	525
98	435	782
98	443	718
98	388	596
98	383	522
98	368	474
98	365	435
98	380	445
98	382	500
98	366	440
98	382	470
98	367	457
98	435	780
98	488	1065
98	435	742
98	401	581
98	392	606
98	421	642
98	421	695
98	381	545
98	454	857
98	412	625
98	365	470
98	373	458
98	468	919
98	405	564
98	431	714
98	455	898
98	370	472
98	395	621
98	375	456
98	372	540
98	478	920
98	380	470
98	396	512
98	408	602
98	391	555
98	408	692
98	419	726
98	388	500
98	358	490
98	418	700
98	372	610
98	386	544
98	402	568
98	393	562
98	428	690
98	418	720
98	410	656
98	415	612
98	460	840
98	422	696
98	412	668
98	475	1112
98	421	675
98	418	678
98	411	630
98	408	682
98	365	428
98	363	422
98	372	461
98	365	415
98	373	490
98	352	410
98	345	332
98	328	327
98	402	580
98	384	500
98	390	532
98	415	663
98	405	603
98	360	450
98	344	391
98	312	310
98	332	318
98	372	462
98	376	448
98	378	460
98	404	615
98	369	463
98	374	483
98	382	565
98	358	429
98	382	575
98	468	928
98	407	750
98	391	535
98	371	460
98	405	544
98	360	410
98	416	620
98	361	412
98	392	536
98	448	775
98	412	726
98	388	599
98	380	477
98	367	445
98	314	283
98	375	488
98	378	525
98	380	542
98	395	561
98	359	395
98	389	542
98	377	418
98	390	480
98	367	350
98	370	472
98	406	578
98	348	394
98	372	396
98	375	495
98	392	461
98	375	444
98	368	455
98	400	590
98	374	600
98	230	100
98	246	108
98	265	172
98	257	146
98	282	192
98	237	110
98	259	148
98	244	123
98	314	253
98	343	364
98	337	328
98	298	205
98	255	150
98	289	216
98	301	228
98	350	398
98	244	128
98	314	267
98	267	172
98	346	381
98	309	280
98	320	280
98	308	243
98	277	183
98	292	208
98	270	156
98	304	228
98	335	335
98	271	177
98	281	192
98	285	194
98	302	224
98	330	322
98	350	365
98	292	202
98	252	130
98	292	240
98	384	485
98	340	300
98	330	375
98	361	413
98	295	270
98	343	408
98	350	400
98	322	286
98	299	258
98	293	211
98	376	436
98	363	422
98	312	260
98	338	335
98	370	418
98	318	290
98	355	388
98	302	232
98	364	468
98	301	238
98	376	505
98	391	538
98	389	537
98	411	682
98	420	838
98	438	989
98	392	680
98	516	1457
98	515	1480
98	416	878
98	424	854
98	455	1082
98	325	452
98	442	952
98	424	902
98	353	638
98	434	895
98	373	632
98	377	708
98	357	602
98	408	850
98	391	648
98	402	800
98	404	865
98	457	1182
98	365	572
98	407	738
98	353	452
98	387	684
98	386	682
98	387	680
98	421	832
98	411	862
98	394	762
98	393	778
98	382	595
98	420	835
98	375	552
98	366	612
98	407	712
98	393	710
98	378	581
98	397	722
98	393	722
98	478	1202
98	454	1222
98	378	568
98	371	638
98	382	702
98	363	528
98	409	800
98	412	790
98	412	870
98	381	639
98	381	614
98	358	582
98	410	738
98	418	858
98	388	735
98	443	995
98	402	796
98	438	932
98	405	780
98	438	1028
98	490	1292
98	385	625
98	420	840
98	378	558
98	377	644
98	403	728
98	424	904
98	457	1153
98	409	785
98	448	987
98	322	350
98	318	340
98	347	482
98	334	395
98	364	540
98	327	362
98	343	460
98	345	398
98	325	366
98	296	290
98	310	322
98	361	450
98	388	600
98	274	201
98	322	375
98	280	232
98	313	330
98	315	330
98	393	672
98	401	784
98	363	475
98	349	472
98	392	733
98	404	750
98	389	696
98	347	472
98	390	710
98	424	850
98	378	668
98	380	586
98	403	732
98	417	872
98	407	938
98	412	772
98	365	568
98	374	595
98	378	628
98	366	525
98	370	555
98	383	605
98	375	530
98	375	573
98	385	652
98	351	467
98	320	382
98	365	500
98	380	562
98	361	560
98	403	682
98	365	490
98	362	528
98	337	380
98	387	688
98	423	810
98	400	730
98	377	581
98	377	568
98	357	520
98	390	698
98	408	746
98	393	663
98	306	292
98	238	142
98	252	160
98	314	328
98	272	195
98	297	268
98	270	204
98	297	272
98	299	278
98	327	357
98	328	368
98	302	298
98	318	348
98	303	248
98	307	302
98	337	462
98	253	172
98	340	445
98	345	510
98	315	310
98	335	392
98	340	420
98	360	480
98	334	412
98	355	474
98	352	495
98	362	533
98	332	415
98	347	432
98	340	448
98	342	488
98	315	362
98	364	558
98	313	296
98	339	422
98	371	573
98	381	573
98	331	362
98	319	358
98	332	355
98	335	410
98	382	650
98	347	470
98	363	353
98	379	572
98	341	430
98	355	495
98	353	443
98	349	487
98	343	409
98	348	450
98	344	420
98	350	452
98	356	460
98	380	605
98	367	532
98	334	390
98	310	342
98	367	523
98	325	382
98	353	447
98	355	485
99	375	530
99	407	650
99	418	720
99	451	980
99	397	580
99	444	930
99	446	1020
99	468	1090
99	603	2330
99	493	1310
99	497	1300
99	481	1190
99	490	1300
99	572	2050
99	451	920
99	474	1230
99	503	1420
99	453	1040
99	443	1020
99	469	1020
99	481	1470
99	630	2900
99	585	2220
99	469	1300
99	448	1120
99	461	1160
99	515	1480
100	522	1580
100	518	1645
100	702	3640
100	595	2442
100	504	1360
100	516	1285
100	479	1090
100	528	1520
100	588	2480
100	445	800
100	749	4360
100	701	4475
100	495	1325
100	715	4610
100	706	4398
100	645	3040
100	707	3740
100	630	2650
100	580	1940
100	625	3120
100	580	1690
100	600	2200
100	454	1120
100	540	1790
100	585	1950
100	534	1650
100	500	1425
100	640	2560
100	560	1920
100	705	3750
101	376	475
101	474	1075
101	309	275
101	398	600
101	433	725
101	344	400
101	407	650
101	429	750
